source,source_name,target,target_name,share,via
Various,Fund Houses (投信),2891,中信金,,基金產品
6163,華電網,2892,第一金,,網通/資安
Public,Depositors (存款戶),2892,第一金,,營運資金 (存款)
Gov,Central Bank (央行),2892,第一金,,流動性/拆款
Various,Fund Houses (投信),2892,第一金,,基金產品
MC.PA,LVMH Group (路易威登),2903,遠百,,精品/化妝品
KER.PA,Kering Group (開雲集團),2903,遠百,,Gucci等精品
EL,Estee Lauder (雅詩蘭黛),2903,遠百,,化妝品/保養品
Gov,Taipower (台電),2903,遠百,,電力/能源
Group,Far Eastern General Contractor (遠東建經),2903,遠百,,營繕工程
1702,南僑,2912,統一超,,冰品/油脂
Private,President Transnet (統一速達),2912,統一超,,宅配物流
Private,Retail Support (捷盟行銷),2912,統一超,,常溫物流
Private,Textile OEMs (成衣代工廠),2915,潤泰全,,成衣製造/加工
Various,Fabric Suppliers (布料廠),2915,潤泰全,,功能性布料/原料
5874,Nan Shan Life (南山人壽),2915,潤泰全,,投資收益來源
Brands,Nautica/Eden Park,2915,潤泰全,,品牌授權/服飾
Private,Chang Chun Plastics (長春化工),3003,健和興,,絕緣材料
Various,Machine Tool Suppliers (工具機廠),3003,健和興,,沖壓機/成型機
CRS,Carpenter Tech,3004,豐達科,,高溫合金材料
CRS,Carpenter Tech,4541,晟田,,航太級合金
Global,Harkness / Others,3004,豐達科,,航太認證模具
Various,Heat Treatment Partners (熱處理廠),3004,豐達科,,熱處理服務
AUO/Innolux,Panel Suppliers (面板廠),3005,神基,,強固型面板
Global,Magnesium Alloy Suppliers (鎂合金供應商),3005,神基,,鎂合金原料
Formosa,Plastic Resin Suppliers (塑膠粒供應商),3005,神基,,工程塑膠
6770,力積電,3006,晶豪科,,晶圓代工 (DRAM/Logic)
6770,力積電,5351,鈺創,,晶圓代工 (DRAM製程)
688249.SH,Hefei Nexchip (合肥晶合),3006,晶豪科,,晶圓代工
8131,福懋科,3006,晶豪科,,測試服務
4205.T,Zeon (瑞翁),3008,大立光,,Zeonex 光學級塑膠粒 (鏡頭主要材料)
4205.T,Zeon (瑞翁),3406,玉晶光,,Zeonex 環烯烴聚合物 (COP)
Priv.,Polyplastics (寶理),3008,大立光,,COC/COP 高階光學材料
4183.T,Mitsui Chemicals (三井化學),3008,大立光,,Apel 光學聚合體
4183.T,Mitsui Chemicals (三井化學),3406,玉晶光,,APEL 光學級塑膠粒
4185.T,JSR,3008,大立光,,ARTON 耐熱透明樹脂
4185.T,JSR,5434,崇越,,光阻液 (部分)
6143.T,Sodick (沙迪克),3008,大立光,,放電加工機
6143.T,Sodick (沙迪克),3406,玉晶光,,放電加工機 (EDM)
6384.T,Showa Shinku (昭和真空),3008,大立光,,光學鍍膜機
6235.T,Optorun (光馳),3008,大立光,,光學鍍膜設備
Global,Aluminum Suppliers (鋁材供應商),3013,晟銘電,,鋁擠型/鋁板
Various,Cooling Component Partners (液冷零組件廠),3013,晟銘電,,快接頭/分歧管
Delta/Sunon,Fan Suppliers (風扇供應商),3013,晟銘電,,伺服器風扇
3436.T,Sumco (勝高),3016,嘉晶,,矽晶圓基板
WOLF,Wolfspeed,3016,嘉晶,,SiC基板
WOLF,Wolfspeed,3707,漢磊,,SiC基板
6963.T,ROHM (羅姆),3016,嘉晶,,SiC基板
4004.T,Resonac (昭和電工),3016,嘉晶,,SiC外延片
4004.T,Resonac (昭和電工),3037,欣興,,"CCL, 封裝材料"
NDA,Aurubis,3017,奇鋐,,銅材 (板/管)
5711,Mitsubishi Materials,3017,奇鋐,,"銅合金, 鋁材"
6479,MinebeaMitsumi,3017,奇鋐,,風扇軸承 (Bearings)
DOW,Dow (陶氏化學),3017,奇鋐,,"導熱膏, 散熱介面材料"
5218.T,Ohara (小原光學),3019,亞光,,光學玻璃材料
Private,Schott (蕭特),3019,亞光,,光學玻璃
Various,Plastic Resin Suppliers (塑膠粒廠),3019,亞光,,光學級塑膠粒
6758.T,Sony (索尼),2374,佳能,,影像感測器
6758.T,Sony (索尼),3019,亞光,,CIS影像感測器
6758.T,Sony (索尼),3306,鼎天,,高精度GNSS接收晶片
6758.T,Sony (索尼),3356,奇偶,,高階影像感測器
6758.T,Sony (索尼),4915,致伸,,CIS影像感測器
Private,OmniVision (豪威),3019,亞光,,影像感測器
Various,Memory Suppliers (記憶體廠),3022,威強電,,DRAM/Flash
6806.T,Hirose (廣瀨),3023,信邦,,精密連接器 (代理)
APH,Amphenol (安費諾),3023,信邦,,連接器/線材
Various,Copper Suppliers (銅材廠),3023,信邦,,銅原料
6779.T,NDK (日本電波),3023,信邦,,頻率元件 (代理)
Private,Ferro,3026,禾伸堂,,電子與陶瓷材料
Private,Shoei Chemical (昭榮化學),3026,禾伸堂,,內外電極材料
VSH,Vishay,3026,禾伸堂,,被動元件 (代理)
SEDG,SolarEdge,3027,盛達,,太陽能逆變器/優化器
Private,Growatt (古瑞瓦特),3027,盛達,,太陽能變流器
Broadcom/Qualcomm,Chip Suppliers (晶片廠),3027,盛達,,通訊晶片
Yageo/Walsin,Passive Component Suppliers (被動元件廠),3027,盛達,,電阻/電容
BSL,Basler,3030,德律,,工業相機
Various,Optical Lens Suppliers (光學鏡頭廠),3030,德律,,光學鏡頭
HIWIN (上銀),Linear Guide Suppliers (導軌廠),3030,德律,,線性滑軌
Advantech (研華),Industrial PC Suppliers (工業電腦廠),3030,德律,,工業電腦主機
Hamamatsu,X-Ray Source Suppliers (X光光源),3030,德律,,X光管
Various,Steel Suppliers (鋼材供應商),3032,偉訓,,機殼用鋼材
Sunon (建準),Fan Suppliers (風扇廠),3032,偉訓,,散熱風扇
Lelon (立隆),Capacitor Suppliers (電容廠),3032,偉訓,,電解電容
Various,IC Suppliers (晶片廠),3032,偉訓,,電源管理IC
STM,STMicroelectronics (意法),3036,文曄,,MCU/功率元件 (代理)
6723.T,Renesas (瑞薩),3036,文曄,,車用晶片/MCU (代理)
6723.T,Renesas (瑞薩),4977,眾達-KY,,驅動IC/TIA
2802.T,Ajinomoto (味之素),3037,欣興,,ABF 增層膜 (唯一供應商/關鍵)
2802.T,Ajinomoto (味之素),3189,景碩,,ABF薄膜 (獨家供應)
2802.T,Ajinomoto (味之素),8046,南電,,ABF絕緣膜
5706.T,Mitsui Mining (三井金屬),3037,欣興,,超薄銅箔
MKSI,Atotech (MKS),3037,欣興,,"濕製程設備, 電鍍化學品"
Priv.,Schmoll,3037,欣興,,雷射鑽孔機
6361.T,Ebara (荏原),3037,欣興,,電鍍設備
6971.T,Kyocera (京瓷),3042,晶技,,陶瓷基座
6971.T,Kyocera (京瓷),3090,日電貿,,被動元件 (代理)
6971.T,Kyocera (京瓷),4979,華星光,,陶瓷封裝材料
6971.T,Kyocera (京瓷),6223,旺矽,,陶瓷基板
6971.T,Kyocera (京瓷),6442,光聖,,陶瓷封裝基座 (TO-Header)
5334.T,NGK/NTK,3042,晶技,,陶瓷封裝材料
Various,Quartz Material Suppliers (石英材料廠),3042,晶技,,石英晶棒
Various,Metal Lid Suppliers (金屬上蓋廠),3042,晶技,,金屬上蓋
6664,群翊,3044,健鼎,,與塗佈烘烤設備 (PCB 製程)
NOKIA,Nokia (諾基亞),3045,台灣大,,5G基地台/核心網設備 (獨家)
NOKIA,Nokia (諾基亞),4904,遠傳,,5G核心網
AUO/Innolux,Panel Suppliers (面板廠),3046,建碁,,工業/商用面板
6664.T,OPTOELECTRONICS,3046,建碁,,條碼掃描/感測器 (宏碁子公司)
3405.T,Kuraray (可樂麗),3051,力特,,PVA薄膜
3405.T,Kuraray (可樂麗),6269,台郡,,LCP材料
4901.T,Fujifilm (富士軟片),3051,力特,,TAC薄膜
4902.T,Konica Minolta,3051,力特,,TAC薄膜
Private,Dahua (達輝),3051,力特,,TAC薄膜 (新纖子公司)
Subsidiary,Polytronics (聚晶),3059,華晶科,,3D感測晶片 (子公司)
Various,Lens Suppliers (鏡頭廠),3059,華晶科,,光學鏡頭
6449,鈺邦,3078,僑威,,固態電容
Private,Grenergy (綠達),3078,僑威,,電源PWM IC
Various,Fan Suppliers (風扇廠),3078,僑威,,散熱風扇
AXTI,AXT (通美晶體),2455,全新,,砷化鎵基板
AXTI,AXT (通美晶體),3081,聯亞,,磷化銦 (InP) 基板 (主要供應商)
Priv.,Freiberger,3081,聯亞,,砷化鎵 (GaAs) 基板
LIN,Linde (林德/聯華氣體),2344,華邦電,,特殊氣體
LIN,Linde (林德/聯華氣體),3081,聯亞,,特殊氣體 (AsH3/PH3)
AIXA,Aixtron (愛思強),3081,聯亞,,MOCVD 磊晶機台
VECO,Veeco,3081,聯亞,,MOCVD 設備 (部分)
6997.T,Nippon Chemi-Con (日本佳美工),3090,日電貿,,鋁質電解電容 (代理)
YAGEO (2327),KEMET (基美),3090,日電貿,,鉭質電容 (代理)
009150.KS,Samsung Electro-Mechanics (三星電機),3090,日電貿,,MLCC (代理)
IQE.L,IQE,3105,穩懋,,砷化鎵/磷化銦磊晶片
IQE.L,IQE,4991,環宇-KY,,化合物磊晶片
IQE.L,IQE,8086,宏捷科,,砷化鎵磊晶片
Private,Freiberger,3105,穩懋,,砷化鎵基板
Zero One (3029),System Integrators (系統整合商),3130,一零四,,軟硬體維護/資安服務
Subsidiary,Tianhong (添鴻科技),3131,弘塑,,半導體級化學品 (各式蝕刻液)
Private,Sigray,3131,弘塑,,X-ray檢測模組 (合作夥伴)
Local/Global,Component Suppliers (零件供應商),3131,弘塑,,閥件/幫浦/自動化元件
Chemical,Raw Material Suppliers (化學原料),3131,弘塑,,基礎化學原料
FOE,Ferro,3152,璟德,,電子陶瓷粉末
Private,Heraeus (賀利氏),3152,璟德,,貴金屬導電漿料
Local,Local Material Suppliers,3152,璟德,,陶瓷基板材料
Raw Material,Aluminum Smelters (鋁熔煉廠),3162,精確,,鋁錠/硬質鋁合金
Subsidiary,Recycling Partners (回收鋁),3162,精確,,回收再生鋁
Local,Mold/Die Suppliers (模具供應商),3162,精確,,精密模具
Global,Equipment Suppliers (加工設備),3162,精確,,CNC機台/擠型機
6426,統新,3163,波若威,,薄膜濾光片 (Filter)
Corning/Others,Fiber Suppliers,3163,波若威,,光纖絲/光纜
Local/China,Connector Parts,3163,波若威,,連接器金屬件/陶瓷插芯
LITE,Lumentum,3163,波若威,,光主動元件 (部分外購)
4182.T,Mitsubishi Gas Chemical,3189,景碩,,BT樹脂/基板材料
Global,Equipment Suppliers,3189,景碩,,雷射鑽孔機/曝光機
006400.KS,Samsung SDI (三星SDI),3211,順達,,鋰電池芯
006400.KS,Samsung SDI (三星SDI),3323,加百裕,,圓柱形/方形鋰電池芯
006400.KS,Samsung SDI (三星SDI),5309,系統電,,鋰電池芯
006400.KS,Samsung SDI (三星SDI),6121,新普,,圓柱型/方形電池芯
373220.KS,LG Energy Solution,3211,順達,,軟包/圓柱電池芯
373220.KS,LG Energy Solution,3323,加百裕,,軟包/圓柱形電池芯
373220.KS,LG Energy Solution,6121,新普,,軟包/圓柱電池芯
TI/RichWave,Protection IC Suppliers,3211,順達,,電池保護IC/MOSFET
AUO/Innolux,Panel Suppliers (面板廠),3213,茂訊,,強固型顯示面板
Micron/Samsung,Memory Suppliers (記憶體廠),3213,茂訊,,DRAM/SSD
Local,Chassis Makers (機殼廠),3213,茂訊,,鋁鎂合金機殼
Dynapack (3211),Battery Suppliers,3213,茂訊,,電池模組 (推測)
Raw Material,Metal Material Suppliers (金屬材料商),3217,優群,,銅帶/不鏽鋼帶
Raw Material,Plastic Resin Suppliers (塑膠粒商),3217,優群,,LCP/Nylon工程塑膠
Internal/Local,Plating Service (電鍍廠),3217,優群,,表面處理 (部分自製)
Global,Equipment Suppliers (設備商),3217,優群,,高速沖床/射出成型機
AFX.DE,Carl Zeiss Meditec (蔡司),3218,大學光,,SMILE全飛秒雷射設備
ALC,Alcon (愛爾康),3218,大學光,,白內障手術設備/人工水晶體
1734,杏輝,3218,大學光,,眼科藥品/保健食品
Subsidiary,Siliconware (矽品),3228,金麗科,,封裝測試
Andes/Internal,IP Providers,3228,金麗科,,部分矽智財 (或自研x86核)
6740,JDI (日本顯示器),3231,緯創,,車載/工控面板 (合作夥伴)
,KOE (晶傑達),3231,緯創,,液晶顯示模組 (子公司)
Transcend(6251)?,Packaging Firms (封測廠),3257,虹冠電,,IC封裝測試
000660.KS,SK Hynix (SK海力士),2317,鴻海,,"記憶體 (DRAM, HBM)"
000660.KS,SK Hynix (SK海力士),3260,威剛,,DRAM/NAND Flash
000660.KS,SK Hynix (SK海力士),5289,宜鼎,,DRAM/NAND Flash
000660.KS,SK Hynix (SK海力士),8271,宇瞻,,DRAM
COHU,Cohu,3264,欣銓,,測試分類機 (Handler)
Local,Materials Suppliers (材料商),3265,台星科,,Bumping錫球/光阻液
Unimicron/Kinsus,Substrate Suppliers (載板廠),3265,台星科,,IC載板
Private,Incal Technology,3289,宜特,,高功率Burn-in測試機台
KEYS,Keysight (是德科技),3289,宜特,,訊號量測儀器
KEYS,Keysight (是德科技),6146,耕興,,RF/5G測試儀器
Local,Local Equipment Suppliers,3289,宜特,,實驗室設備/耗材
AVT,Avnet (安富利),3293,鈊象,,電子零組件
Private,Zotac (索泰),3293,鈊象,,顯示卡
Raw Material,Global Tin Suppliers (全球錫礦商),3305,昇貿,,錫錠 (Tin Ingots)
Raw Material,Silver Suppliers (白銀供應商),3305,昇貿,,銀錠 (Silver Ingots)
Chemicals,Chemical Suppliers (助焊劑原料),3305,昇貿,,松香/活性劑/溶劑
Raw Material,Copper Suppliers (銅供應商),3305,昇貿,,銅材
UBXN,U-blox,3306,鼎天,,定位模組/通訊晶片
STM,STM (意法半導體),3306,鼎天,,MCU微控制器
Raw Material,Copper Suppliers (銅材供應商),3324,雙鴻,,銅板/銅管
Raw Material,Aluminum Suppliers (鋁材供應商),3324,雙鴻,,鋁擠型/鋁塊
Subsidiary,Zehong (澤鴻 - 子公司),3324,雙鴻,,熱導管/散熱片 (自製)
Subsidiary,Peihong (霈鴻 - 子公司),3324,雙鴻,,散熱風扇 (自製)
6594.T,Nidec (尼得科),3324,雙鴻,,精密風扇馬達 (部分外購)
6594.T,Nidec (尼得科),6230,尼得科超眾,,風扇/CDU/技術支援
Raw Material,Copper Suppliers (銅材供應商),3338,泰碩,,散熱銅管/銅板
Raw Material,Aluminum Suppliers (鋁材供應商),3338,泰碩,,鋁散熱片
8075.T,Shinsho Corporation (神商),3338,泰碩,,金屬材料通路
Local,Fan Component Suppliers,3338,泰碩,,風扇馬達/葉片
Private,OmniVision (豪威),3356,奇偶,,CMOS影像感測器
Local,Lens Suppliers (光學鏡頭廠),3356,奇偶,,光學鏡頭
Raw Material,Plastic Resin Suppliers (光學塑膠),3362,先進光,,光學級塑膠粒
Local,Equipment Suppliers (光學設備),3362,先進光,,射出成型/鍍膜設備
Local,Mold Makers (模具廠),3362,先進光,,精密模具
Elan/FocalTech,IC Suppliers (感測與觸控IC),3362,先進光,,觸控/指紋辨識IC
6789,采鈺,3374,精材,,彩色濾光片/微透鏡 (CIS製程)
ASM/K&S,Equipment Suppliers (設備商),3374,精材,,封裝設備
Raw Material,Material Suppliers (材料商),3374,精材,,封裝材料
MPI/Chunghwa,Probe Card Suppliers (探針卡),3374,精材,,測試介面
Nippon Steel/CSC,Steel Suppliers (鋼材供應商),3376,新日興,,不鏽鋼材/特殊鋼
BASF/Epson,MIM Powder Suppliers (金屬粉末),3376,新日興,,MIM用金屬粉末
Shimadzu,Equipment Suppliers (燒結設備),3376,新日興,,MIM燒結爐
Local,Precision Tooling (精密模具),3376,新日興,,模具/治具
Local,Plating Suppliers (電鍍廠),3376,新日興,,表面處理
Local,PCB Suppliers (印刷電路板),3380,明泰,,網通高層數板
Yageo/Walsin,Passive Components (被動元件),3380,明泰,,電阻/電容
9532.T,Osaka Gas Chemicals (大阪瓦斯化學),3406,玉晶光,,光學級塑膠粒 (OKP 系列)
SR,Sabic,3406,玉晶光,,Ultem 高耐熱塑膠
5486.T,Hitachi Metals (日立金屬),3406,玉晶光,,高階模具鋼材
5486.T,Hitachi Metals (日立金屬),6223,旺矽,,"鈀合金, 鈹銅合金線材"
Priv.,Assab (一勝百),3406,玉晶光,,精密模具鋼
Priv.,Cheng Fwa (正華),3406,玉晶光,,真空鍍膜設備
Raw Material,Aluminum/Steel Suppliers,3413,京鼎,,鋁合金/不鏽鋼材
Local,Precision Machining Shops,3413,京鼎,,精密機械加工件
Chemicals,Specialty Chemical Suppliers,3413,京鼎,,陽極處理/表面處理化學品
Distributors,Electronic Component Suppliers,3413,京鼎,,感測器/控制器元件
THK/HIWIN,Linear Motion Suppliers,3413,京鼎,,線性滑軌/滾珠螺桿
AUO/Innolux,LCD Panel Suppliers (面板廠),3416,融程電,,觸控液晶面板
Local,Chassis Makers (機殼廠),3416,融程電,,強固型機殼/散熱機構
SNPS,Synopsys (新思科技),2330,台積電,,EDA軟體、IP矽智財
SNPS,Synopsys (新思科技),2454,聯發科,,"EDA 工具, 介面 IP"
SNPS,Synopsys (新思科技),3443,創意,,EDA工具/IP授權
SNPS,Synopsys (新思科技),3661,世芯-KY,,"EDA 工具, 介面 IP (USB/DDR/PCIe)"
CDNS,Cadence (益華電腦),2330,台積電,,EDA軟體、IP矽智財
CDNS,Cadence (益華電腦),3443,創意,,EDA工具/IP授權
CDNS,Cadence (益華電腦),3661,世芯-KY,,"EDA 工具, 記憶體 IP"
ASE/Amkor,Packaging/Testing (封測廠),3443,創意,,後段封測服務
Private,Source Photonics (源傑 - 子公司),3450,聯鈞,,矽光子晶片/EML雷射
Local/Global,Wafer Foundries (晶圓代工),3450,聯鈞,,雷射二極體晶圓
Sumitomo/Kyocera,Packaging Materials (封裝材料),3450,聯鈞,,陶瓷基板/金屬殼
Local,Optical Components (光學元件),3450,聯鈞,,透鏡/濾光片
Semtech/Macom,IC Suppliers (驅動IC),3450,聯鈞,,雷射驅動IC/TIA
Private,Kneron (耐能),3454,晶睿,,AI邊緣運算晶片 (投資合作)
AMBA,Ambarella (安霸),3454,晶睿,,高階影像SoC
Local,Lens Suppliers (鏡頭廠),3454,晶睿,,安控鏡頭
Private,Chengping Tech (誠屏 - 子公司),3479,安勤,,工業顯示器/觸控模組
AUO/Innolux,Panel Suppliers (面板廠),3479,安勤,,LCD面板
Local,IPC Component Suppliers,3479,安勤,,機殼/散熱/連接器
4961,天鈺,3481,群創,,電源管理IC/驅動IC (鴻海系)
4961,天鈺,8069,元太,,電子紙驅動IC (ESL)
3585,Lien Chih (聯致),3481,群創,,FOPLP玻璃基板材料
8064,東捷,3481,群創,,雷射修補/FOPLP設備
6479.JP,MinebeaMitsumi (美倍亞三美),3483,力致,,風扇馬達/軸承
6594.JP,Nidec (尼得科),3483,力致,,精密馬達
First Copper (2009),Copper Suppliers (銅材廠),3483,力致,,熱導管銅材/散熱片
Global,Aluminum Suppliers (鋁材廠),3483,力致,,散熱鰭片鋁材
Weltrend (2436),IC Suppliers (控制IC),3483,力致,,風扇馬達驅動IC
Local,Metal Machining Shops (精密加工廠),3491,昇達科,,微波元件金屬機構件
Local,Plating Services (電鍍廠),3491,昇達科,,表面處理/鍍金/鍍銀
Global,Copper/Aluminum Suppliers,3491,昇達科,,銅材/鋁材
Global,Resonator Materials,3491,昇達科,,介質諧振器材料
Local/Global,Connector Suppliers,3491,昇達科,,射頻連接器
Samsung/SK Hynix,Memory Suppliers (記憶體廠),3515,華擎,,DRAM顆粒
Local,PCB Suppliers (印刷電路板),3515,華擎,,多層板 (Server/MB)
4043.JP,Tokuyama (德山),3532,台勝科,,半導體級多晶矽
Global,Graphite/Consumables,3532,台勝科,,石墨坩堝/長晶耗材
Global,Slurry Suppliers,3532,台勝科,,研磨液/切削液
Global,Plastic Resin Suppliers (塑膠粒),3533,嘉澤,,LCP/Nylon工程塑膠
Local,Plating Chemicals,3533,嘉澤,,電鍍化學品
Global,Mold Steel Suppliers,3533,嘉澤,,模具鋼材
Local,Equipment Suppliers,3533,嘉澤,,沖壓機/射出機
Basler/Tamron,Optical Lens Suppliers,3535,晶彩科,,工業相機/鏡頭
Hiwin,Linear Guide,3535,晶彩科,,線性滑軌 (上銀)
Coherent,Laser Source,3535,晶彩科,,雷射源
Delta/Yaskawa,Motion Control,3535,晶彩科,,運動控制卡/伺服馬達
Advantech,Industrial PC,3535,晶彩科,,工業電腦 (研華)
ASE/ChipMOS,Backend Houses (封測廠),3545,敦泰,,IC封裝測試
Taiwan Mask (2338),Mask Suppliers (光罩廠),3545,敦泰,,光罩製造
ARM/Synopsys,IP Suppliers (IP授權),3545,敦泰,,IP核心
Local,Steel/Metal Suppliers,3548,兆利,,不鏽鋼粉末/金屬材料
Internal,MIM Process (自製),3548,兆利,,MIM金屬射出成型件
Local,Plating Services (電鍍廠),3548,兆利,,表面處理
Global,Plastic Suppliers (塑膠廠),3548,兆利,,工程塑膠
Local,Mold Makers (模具廠),3548,兆利,,精密模具
IFX.DE,Infineon (英飛凌),3552,同致,,車用雷達晶片
IFX.DE,Infineon (英飛凌),3702,大聯大,,車用/功率半導體
IFX.DE,Infineon (英飛凌),5309,系統電,,車用晶片
3605,宏致,3552,同致,,車用連接器/線束
Private,OmniVision (豪威),3552,同致,,CMOS影像感測器
300136.SZ,Shenzhen Sunway (信維),3552,同致,,雷達天線/射頻元件
Local,PCB Suppliers (印刷電路板),3558,神準,,網通/伺服器PCB
Basler/Local,Optical Lens Suppliers (光學鏡頭),3563,牧德,,工業相機/鏡頭
Local/Japan,Motion Control (運動控制),3563,牧德,,線性馬達/控制器
Advantech (2395),Industrial PC (工業電腦),3563,牧德,,IPC主機/板卡
Local,Lighting Modules (光源模組),3563,牧德,,LED光源
Local,Machining Parts (機構件),3563,牧德,,精密機構加工
Global,Silicon Wafer Suppliers (矽晶圓廠),3576,聯合再生,,太陽能矽晶圓
